Date,Open,High,Low,Close,Adj Close,Volume
7/17/2018,9351.15,9479.70,9347.00,9445.40,8954.50,457123
7/18/2018,9482.30,9534.00,9296.90,9366.80,8879.98,430624
7/19/2018,9408.00,9434.00,9350.00,9389.10,8901.12,199983
7/20/2018,9392.00,9464.00,9335.00,9398.95,8910.46,272916
7/23/2018,9448.00,9750.00,9372.00,9701.00,9196.81,607813
7/24/2018,9778.00,9929.00,9725.00,9832.45,9321.43,749626
7/25/2018,9853.00,9875.85,9701.00,9758.95,9251.75,384750
7/26/2018,9819.80,9831.70,9361.00,9396.25,8907.90,1261317
7/27/2018,9402.00,9442.20,9290.00,9310.40,8826.51,672141
7/30/2018,9320.00,9404.50,9233.00,9381.90,8894.30,539464
7/31/2018,9400.00,9548.85,9355.00,9520.55,9025.74,426388
8/1/2018,9535.00,9587.75,9300.00,9341.60,8856.09,700719
8/2/2018,9327.00,9327.00,9120.00,9142.40,8667.25,875157
8/3/2018,9150.00,9230.00,9150.00,9187.00,8709.53,470958
8/6/2018,9247.50,9300.00,9200.00,9286.40,8803.76,237693
8/7/2018,9316.00,9420.00,9271.00,9411.50,8922.36,381947
8/8/2018,9449.00,9449.00,9183.05,9207.40,8728.87,638498
8/9/2018,9239.00,9239.00,9060.00,9146.05,8670.71,651728
8/10/2018,9150.00,9210.00,9105.00,9148.25,8672.79,427827
8/13/2018,9119.45,9185.00,9012.20,9080.85,8608.89,348201
8/14/2018,9079.00,9158.80,9046.25,9132.60,8734.91,344056
8/16/2018,9124.00,9235.95,9085.00,9200.55,8877.66,465479
8/17/2018,9243.00,9286.50,9130.00,9152.10,8830.91,477538
8/20/2018,9170.70,9217.80,9062.00,9074.35,8755.89,449317
8/21/2018,9110.00,9130.00,9050.40,9113.30,8793.48,380824
8/23/2018,9145.00,9256.00,9100.10,9223.30,8899.62,751705
8/24/2018,9240.00,9279.90,9142.10,9163.80,8842.20,401110
8/27/2018,9209.00,9274.00,9200.00,9245.25,8920.80,326945
8/28/2018,9277.55,9446.50,9215.00,9427.95,9097.08,684054
8/29/2018,9421.00,9468.30,9339.65,9368.10,9039.33,433440
8/30/2018,9370.00,9370.00,9182.65,9205.80,8882.73,674292
8/31/2018,9208.00,9255.00,9080.30,9096.40,8777.17,634522
9/3/2018,9100.00,9118.95,8875.00,8902.15,8589.74,992161
9/4/2018,8912.00,8999.00,8835.45,8868.50,8557.27,530967
9/5/2018,8871.00,8950.00,8790.60,8896.10,8583.90,491163
9/6/2018,8967.70,8967.70,8741.00,8759.85,8452.43,687535
9/7/2018,8775.00,8789.00,8634.25,8719.20,8413.21,636918
9/10/2018,8700.00,8750.00,8625.00,8639.40,8336.21,577299
9/11/2018,8668.00,8699.90,8479.60,8517.05,8218.15,552622
9/12/2018,8539.00,8539.00,8401.00,8493.95,8195.86,634678
9/14/2018,8593.00,8700.00,8580.35,8626.70,8323.95,754169
9/17/2018,8587.00,8659.70,8517.00,8537.80,8238.17,422191
9/18/2018,8537.70,8596.50,8380.20,8399.15,8104.39,507455
9/19/2018,8425.50,8448.40,8191.05,8210.35,7922.21,959340
9/21/2018,8260.00,8325.00,7599.65,8040.15,7757.99,1646047
9/24/2018,8070.00,8070.00,7590.70,7793.05,7519.56,1801469
9/25/2018,7750.00,8018.25,7680.00,7999.45,7718.72,1159438
9/26/2018,8075.00,8089.90,7822.55,7842.55,7567.32,754963
9/27/2018,7850.00,7878.00,7510.20,7553.05,7287.98,1594739
9/28/2018,7620.00,7648.20,7292.65,7347.95,7090.08,1413254
10/1/2018,7354.00,7485.00,7206.00,7463.95,7202.01,1034603
10/3/2018,7400.00,7410.70,7211.00,7246.00,6991.71,1148091
10/4/2018,7150.00,7288.00,7021.00,7198.75,6946.12,1104174
10/5/2018,7054.80,7220.00,6801.85,6904.35,6662.05,1481376
10/8/2018,6915.00,6989.00,6774.25,6889.75,6647.96,1393849
10/9/2018,6819.75,6940.00,6661.00,6699.45,6464.34,1079041
10/10/2018,6748.00,7050.00,6723.25,6985.85,6740.69,1162309
10/11/2018,6800.00,6950.00,6705.20,6875.50,6634.21,869569
10/12/2018,6950.00,7326.00,6950.00,7287.20,7031.46,1053651
10/15/2018,7320.00,7340.00,7126.05,7182.00,6929.95,682234
10/16/2018,7214.00,7278.00,7123.80,7150.90,6899.94,637012
10/17/2018,7237.65,7245.00,6853.45,6885.60,6643.96,1021019
10/19/2018,6830.00,6965.00,6715.50,6756.45,6519.34,903940
10/22/2018,6818.00,6905.00,6722.05,6812.20,6573.13,774016
10/23/2018,6779.00,6857.00,6666.00,6771.30,6533.67,734440
10/24/2018,6850.00,6885.00,6690.00,6768.30,6530.77,681526
10/25/2018,6700.00,6853.70,6620.20,6723.20,6487.25,2101936
10/26/2018,6750.00,6795.00,6500.00,6717.30,6481.56,874526
10/29/2018,6722.00,6810.00,6691.05,6798.70,6560.11,505428
10/30/2018,6798.00,6868.95,6675.20,6697.00,6461.97,771389
10/31/2018,6760.00,6760.00,6500.00,6616.40,6384.20,1315746
11/1/2018,6648.95,6739.95,6600.00,6711.75,6476.21,842039
11/2/2018,6769.80,7159.00,6750.05,7135.45,6885.04,1834118
11/5/2018,7138.00,7254.70,7060.05,7177.25,6925.37,1040315
11/6/2018,7195.00,7238.00,7050.00,7075.00,6826.71,667413
11/7/2018,7140.00,7143.00,7090.00,7127.90,6877.75,127507
11/9/2018,7130.00,7315.00,7040.85,7283.50,7027.89,986090
11/12/2018,7300.00,7352.50,7052.00,7087.80,6839.06,687443
11/13/2018,7049.95,7168.75,7021.00,7150.45,6899.51,572295
11/14/2018,7180.10,7409.00,7180.10,7369.05,7110.44,1112945
11/15/2018,7378.90,7515.10,7333.55,7478.30,7215.85,1048278
11/16/2018,7500.00,7544.05,7302.55,7341.20,7083.57,806420
11/19/2018,7360.00,7449.00,7290.00,7411.65,7151.54,577408
