Date,Open,High,Low,Close,Adj Close,Volume
8/7/2019,1681.60,1717.47,1634.00,1645.67,1611.94,1540540
8/8/2019,1666.00,1690.00,1629.32,1681.17,1646.71,1341470
8/9/2019,1673.02,1778.80,1673.02,1758.72,1722.68,1828890
8/13/2019,1760.00,1764.98,1654.78,1664.50,1630.39,1474660
8/14/2019,1699.50,1699.50,1640.11,1657.46,1623.50,2161060
8/16/2019,1660.00,1672.00,1618.34,1660.05,1626.03,1728990
8/19/2019,1680.00,1680.00,1629.26,1633.77,1600.29,1350470
8/20/2019,1643.77,1657.00,1583.00,1589.57,1557.00,2414640
8/21/2019,1606.00,1628.00,1590.94,1600.05,1567.26,1797430
8/22/2019,1600.50,1605.20,1548.01,1552.33,1520.52,1596230
8/23/2019,1553.00,1557.47,1526.52,1538.34,1506.82,2083250
8/26/2019,1609.90,1609.90,1520.00,1554.82,1522.96,2701320
8/27/2019,1558.01,1621.57,1551.10,1599.54,1566.76,2884330
8/28/2019,1599.98,1634.23,1582.53,1629.74,1596.35,1933180
8/29/2019,1629.90,1670.00,1613.77,1653.80,1619.91,1813980
8/30/2019,1656.38,1666.60,1596.70,1625.84,1592.53,1774600
9/3/2019,1597.10,1597.52,1568.16,1577.58,1545.25,1926680
9/4/2019,1580.50,1593.29,1553.00,1564.24,1532.18,1844770
9/5/2019,1574.90,1587.99,1554.11,1575.42,1543.13,1226400
9/6/2019,1581.56,1649.90,1573.17,1640.72,1607.10,2475130
9/9/2019,1619.86,1647.00,1602.65,1620.68,1587.46,1925930
9/11/2019,1621.13,1709.00,1621.13,1701.36,1666.50,2597820
9/12/2019,1704.00,1718.82,1652.15,1668.06,1633.87,1919550
9/13/2019,1675.00,1688.00,1645.00,1668.94,1634.74,1655140
9/16/2019,1658.00,1683.44,1635.10,1676.43,1642.07,1119960
9/17/2019,1680.00,1685.99,1607.19,1628.49,1595.12,1498790
9/18/2019,1650.00,1655.49,1584.20,1603.04,1570.19,1677750
9/19/2019,1610.00,1618.00,1563.00,1575.25,1542.97,1560270
9/20/2019,1587.59,1948.80,1576.00,1786.02,1749.42,4954160
9/23/2019,1840.00,1950.00,1840.00,1923.94,1884.51,3307200
9/24/2019,1949.00,1956.50,1795.50,1843.43,1805.65,2860100
9/25/2019,1835.00,1852.40,1740.50,1760.01,1723.94,2085490
9/26/2019,1771.01,1812.50,1753.06,1791.16,1754.45,1870460
9/27/2019,1770.10,1818.43,1755.00,1779.24,1742.78,1480120
9/30/2019,1780.00,1800.00,1736.65,1776.52,1740.11,1499570
10/1/2019,1796.00,1828.00,1759.40,1782.69,1746.15,2008420
10/3/2019,1782.50,1834.00,1772.31,1828.46,1790.99,1228820
10/4/2019,1845.00,1850.90,1785.74,1799.90,1763.01,1431550
10/7/2019,1793.49,1815.33,1765.46,1800.06,1763.17,794600
10/9/2019,1795.01,1830.00,1783.31,1823.94,1786.56,1112850
10/10/2019,1819.50,1819.50,1785.18,1805.25,1768.25,823540
10/11/2019,1809.10,1834.90,1790.00,1820.11,1782.82,946990
10/14/2019,1810.00,1845.00,1808.00,1832.80,1795.24,774670
10/15/2019,1831.00,1930.00,1828.50,1919.91,1880.57,2304110
10/16/2019,1918.80,1930.00,1890.26,1922.06,1882.67,1084750
10/17/2019,1950.00,2078.90,1945.50,2049.19,2007.19,3986370
10/18/2019,2060.00,2068.00,2006.51,2027.59,1986.04,2950660
10/22/2019,2027.60,2051.32,1985.50,1997.89,1956.94,1613920
10/23/2019,1997.60,2074.09,1977.90,2052.12,2010.07,1854730
10/24/2019,2064.00,2118.85,2052.11,2103.24,2060.13,2248480
10/25/2019,2115.00,2141.50,2095.00,2132.18,2088.48,1505220
10/27/2019,2150.00,2168.86,2110.01,2132.36,2088.67,248880
10/29/2019,2132.36,2215.00,2132.36,2204.94,2159.75,1910470
10/30/2019,2225.00,2259.90,2160.00,2251.15,2205.02,2022690
10/31/2019,2254.50,2268.02,2230.10,2253.81,2207.62,1376540
11/1/2019,2258.70,2288.80,2190.00,2197.61,2152.58,1870250
11/4/2019,2224.00,2228.00,2156.00,2174.07,2129.52,1570140
11/5/2019,2175.00,2194.73,2123.05,2128.72,2085.09,1494120
11/6/2019,2137.00,2175.00,2103.42,2160.55,2116.28,1444450
11/7/2019,2167.00,2170.00,2117.11,2142.40,2098.49,1055860
11/8/2019,2125.00,2205.57,2120.00,2168.97,2124.52,1874110
11/11/2019,2164.00,2181.76,2131.00,2137.69,2093.88,944160
11/13/2019,2137.00,2182.40,2120.00,2135.22,2091.46,1589070
11/14/2019,2150.00,2172.50,2135.50,2155.81,2111.64,980830
11/15/2019,2185.00,2190.00,2124.13,2132.41,2088.71,1195330
11/18/2019,2142.90,2158.00,2125.00,2147.74,2103.73,694660
11/19/2019,2160.00,2180.00,2142.42,2174.74,2130.17,906060
11/20/2019,2174.70,2174.70,2139.50,2148.98,2104.94,735750
11/21/2019,2155.00,2199.80,2145.00,2195.46,2150.47,1303740
11/22/2019,2176.63,2296.50,2160.00,2275.32,2228.69,2512270
11/25/2019,2276.00,2341.60,2276.00,2326.13,2278.46,1971380
11/26/2019,2334.98,2345.00,2272.70,2280.57,2233.83,1997340
11/27/2019,2299.08,2340.00,2287.24,2302.17,2254.99,1340190
11/28/2019,2316.55,2316.55,2290.50,2309.16,2261.84,943210
11/29/2019,2305.20,2308.00,2265.00,2288.14,2241.25,1115780
12/2/2019,2271.50,2275.00,2164.04,2171.31,2126.81,2399780
12/3/2019,2171.30,2199.20,2122.20,2137.27,2093.48,2054080
12/4/2019,2132.57,2176.90,2113.50,2140.80,2096.93,1597410
12/5/2019,2169.00,2169.00,2132.50,2141.71,2097.81,911910
12/6/2019,2150.00,2163.47,2066.50,2092.00,2049.13,1432060
12/9/2019,2100.00,2119.90,2086.91,2099.72,2056.69,984820
12/10/2019,2112.80,2136.55,2095.29,2125.92,2082.35,979760
12/11/2019,2125.90,2162.45,2100.22,2154.18,2110.03,1075180
12/12/2019,2158.17,2210.10,2158.17,2195.35,2150.37,1254760
12/13/2019,2200.84,2245.90,2183.68,2203.48,2158.32,1401330
12/16/2019,2217.25,2217.25,2160.00,2165.10,2120.73,890300
12/17/2019,2166.60,2192.79,2162.60,2170.50,2126.01,1160650
12/18/2019,2175.00,2197.25,2141.60,2173.58,2129.04,1014430
12/19/2019,2176.01,2250.59,2170.91,2242.72,2196.75,1809760
12/20/2019,2235.10,2259.90,2209.07,2222.11,2176.58,1326790
12/23/2019,2212.01,2244.00,2200.00,2217.61,2172.17,939940
12/24/2019,2219.96,2243.00,2176.45,2186.86,2142.05,1162270
12/26/2019,2199.00,2220.00,2190.11,2204.57,2159.39,964810
12/27/2019,2218.34,2232.02,2190.20,2222.24,2176.69,797560
12/30/2019,2227.00,2287.66,2218.04,2278.45,2231.76,1158460
12/31/2019,2278.00,2278.00,2238.68,2251.52,2205.38,1142680
1/1/2020,2251.52,2259.48,2200.10,2207.58,2162.34,1086480
1/2/2020,2209.00,2234.19,2147.11,2160.08,2115.82,2285820
1/3/2020,2165.00,2166.59,2111.00,2118.93,2075.50,1572970
1/6/2020,2110.00,2110.00,2073.95,2086.04,2043.30,1258710
1/7/2020,2095.00,2134.98,2071.38,2080.38,2037.75,1371520
1/8/2020,2070.00,2070.00,1980.01,1989.22,1948.45,2892860
1/9/2020,2023.80,2050.00,1986.00,2032.89,1991.23,2592870
1/10/2020,2033.00,2074.00,2025.02,2043.28,2001.40,2169260
1/13/2020,2060.00,2060.01,2006.32,2028.00,1986.44,1320920
1/14/2020,2027.00,2057.93,2025.50,2048.97,2006.98,1162260
1/15/2020,2044.00,2065.00,2030.00,2062.48,2020.21,1079560
1/16/2020,2069.90,2160.00,2065.00,2153.63,2109.49,2921950
1/17/2020,2150.91,2177.00,2110.35,2129.22,2085.59,1834850
1/20/2020,2138.00,2154.99,2100.50,2136.51,2092.73,1005930
1/21/2020,2135.80,2147.50,2097.03,2105.66,2062.50,1032360
1/22/2020,2116.00,2128.00,2094.40,2110.00,2066.76,786810
1/23/2020,2107.00,2119.60,2078.05,2091.57,2048.71,1059580
1/24/2020,2098.00,2117.50,2080.00,2093.08,2050.19,770750
1/27/2020,2085.00,2116.08,2077.50,2109.52,2066.29,971080
1/28/2020,2122.70,2122.70,2087.50,2108.67,2065.45,972770
1/29/2020,2123.60,2123.60,2010.00,2019.22,1977.84,2869250
1/30/2020,2020.00,2058.00,2020.00,2034.03,1992.35,1385590
1/31/2020,2045.00,2064.17,2021.10,2028.93,1987.35,1021230
2/3/2020,1954.73,2037.56,1951.17,1988.34,1947.60,1486370
2/4/2020,2000.00,2013.99,1945.00,1951.27,1911.28,1500920
2/5/2020,1971.20,1980.00,1935.61,1948.70,1908.77,1283330
2/6/2020,1962.50,2064.16,1926.10,2039.12,1997.33,3945750
2/7/2020,2050.00,2051.70,1966.67,1973.63,1933.18,2224150
2/10/2020,1985.50,1985.50,1879.00,1905.72,1866.67,2437470
2/11/2020,1925.00,1936.90,1894.50,1900.93,1861.97,1295530
2/12/2020,1900.00,1936.00,1892.58,1927.79,1888.28,1528370
2/13/2020,1927.10,1949.00,1917.08,1935.53,1895.87,919630
2/14/2020,1927.00,1935.00,1850.50,1870.35,1832.03,2318720
2/17/2020,1890.00,1894.88,1845.01,1853.59,1815.60,1292680
2/18/2020,1850.00,1879.19,1833.96,1876.04,1837.59,1806500
2/19/2020,1890.50,1903.90,1871.06,1887.52,1848.84,1322670
2/20/2020,1886.99,1903.00,1854.45,1884.86,1846.24,1249820
2/24/2020,1870.00,1870.00,1780.01,1794.99,1758.21,1928210
2/25/2020,1813.50,1823.00,1732.10,1753.23,1717.30,2568310
2/26/2020,1743.00,1760.00,1703.54,1715.69,1680.54,2151130
2/27/2020,1716.78,1724.80,1690.61,1705.34,1670.39,2554810
2/28/2020,1669.70,1684.80,1631.70,1660.23,1626.21,3264550
3/2/2020,1666.60,1778.29,1664.30,1701.34,1666.47,3483700
3/3/2020,1750.00,1804.10,1740.00,1788.84,1752.19,2747400
3/4/2020,1795.40,1828.00,1687.00,1725.42,1690.06,4186090
3/5/2020,1745.00,1788.80,1716.18,1777.54,1741.11,2313750
3/6/2020,1735.00,1787.15,1682.20,1774.35,1737.99,1707910
3/9/2020,1709.90,1799.90,1704.52,1788.58,1751.93,1932250
3/11/2020,1788.58,1826.69,1751.70,1775.36,1738.98,2219090
3/12/2020,1699.98,1728.15,1670.00,1687.78,1653.19,3635550
3/13/2020,1590.00,1852.86,1520.20,1767.21,1731.00,2794020
3/16/2020,1687.49,1735.68,1636.00,1649.37,1615.57,1924950
3/17/2020,1671.00,1746.00,1660.01,1706.11,1671.15,1675350
3/18/2020,1711.01,1745.00,1582.81,1595.42,1562.72,1589120
3/19/2020,1515.00,1607.00,1485.31,1504.65,1485.45,1611810
3/20/2020,1539.45,1599.90,1446.56,1567.84,1547.84,2113350
3/23/2020,1435.10,1724.00,1332.67,1370.59,1353.10,1443300
3/24/2020,1400.00,1455.50,1388.00,1420.85,1402.72,1126980
3/25/2020,1370.50,1480.00,1370.50,1451.66,1433.14,761180
3/26/2020,1463.00,1516.60,1450.00,1475.80,1456.97,2048910
3/27/2020,1524.30,1539.60,1400.00,1431.98,1413.71,1106270
3/30/2020,1409.80,1409.80,1310.00,1333.31,1316.30,2263090
3/31/2020,1365.90,1367.61,1295.00,1309.59,1292.88,1672550
4/1/2020,1309.59,1331.90,1272.50,1300.16,1283.57,1387180
4/3/2020,1306.00,1309.99,1260.00,1268.01,1251.83,1806810
4/7/2020,1307.08,1321.20,1245.01,1309.60,1292.90,2405590
4/8/2020,1300.00,1365.00,1280.00,1315.85,1299.06,2799990
4/9/2020,1340.00,1404.61,1316.26,1374.23,1356.70,3618730
4/13/2020,1373.00,1373.00,1330.50,1340.06,1322.96,1266210
4/15/2020,1360.00,1387.19,1312.27,1331.49,1314.50,2755930
4/16/2020,1331.50,1353.39,1304.20,1337.14,1320.08,2501460
4/17/2020,1376.00,1497.80,1361.90,1477.04,1458.19,5656840
4/20/2020,1477.04,1480.04,1406.03,1421.44,1403.31,2999770
4/21/2020,1395.52,1398.50,1345.00,1349.50,1332.28,1656250
4/22/2020,1349.50,1394.49,1320.00,1370.33,1352.85,2765770
4/23/2020,1380.00,1425.00,1371.00,1406.83,1388.89,2072670
4/24/2020,1406.80,1409.10,1350.51,1358.92,1341.58,1799440
4/27/2020,1390.20,1420.00,1381.49,1399.95,1382.09,1836150
4/28/2020,1411.00,1438.50,1410.05,1432.69,1414.41,1846940
4/29/2020,1440.99,1445.00,1412.56,1431.57,1413.31,1477410
4/30/2020,1458.02,1490.00,1440.20,1470.80,1452.03,3472310
5/4/2020,1439.00,1439.00,1361.44,1374.88,1357.34,1924440
5/5/2020,1400.00,1416.29,1366.60,1381.09,1363.47,1524890
5/6/2020,1382.50,1417.54,1360.00,1385.99,1368.31,1871230
5/7/2020,1385.99,1410.50,1371.29,1401.05,1383.18,1270450
5/8/2020,1423.08,1433.08,1357.10,1385.89,1368.20,1643300
5/11/2020,1405.99,1455.00,1400.00,1428.90,1410.67,1958240
5/12/2020,1424.00,1426.94,1378.90,1416.70,1398.63,1479050
5/13/2020,1497.00,1497.00,1418.47,1427.17,1408.96,2529370
5/14/2020,1412.00,1427.02,1398.00,1403.19,1385.28,1481780
5/15/2020,1408.00,1419.90,1365.00,1409.96,1391.97,2350250
5/18/2020,1405.02,1405.02,1285.55,1298.82,1282.25,2752580
5/19/2020,1330.00,1334.63,1287.51,1296.62,1280.08,2506930
5/20/2020,1296.62,1380.00,1286.80,1367.51,1350.06,2665330
5/21/2020,1347.70,1419.90,1335.61,1408.76,1390.79,3221910
5/22/2020,1390.10,1409.80,1370.00,1392.24,1374.48,1836960
5/26/2020,1410.50,1487.50,1406.50,1480.51,1461.62,3191320
5/27/2020,1488.00,1512.00,1450.50,1496.69,1477.60,3017880
5/28/2020,1512.00,1643.00,1504.80,1623.65,1602.94,8154230
5/29/2020,1590.30,1699.69,1580.10,1654.84,1633.73,8504020
6/1/2020,1690.00,1738.00,1680.13,1698.57,1676.90,4643120
6/2/2020,1720.00,1750.00,1700.00,1739.63,1717.43,3968190
6/3/2020,1790.00,1790.00,1740.01,1754.29,1731.90,2850790
6/4/2020,1747.50,1770.00,1705.48,1727.30,1705.26,3037820
6/5/2020,1745.00,1762.00,1731.01,1749.54,1727.21,1950650
6/8/2020,1785.00,1786.55,1679.00,1689.48,1667.93,2735380
6/9/2020,1695.00,1734.81,1665.28,1702.69,1680.96,3252740
6/10/2020,1702.69,1726.96,1692.71,1709.01,1687.20,1626270
6/11/2020,1709.01,1725.00,1628.68,1644.28,1623.30,2190020
6/12/2020,1560.00,1698.97,1559.11,1685.73,1664.22,3796470
6/15/2020,1659.99,1735.10,1627.61,1648.19,1627.17,5365180
6/16/2020,1700.00,1700.00,1638.21,1670.91,1649.59,3577860
6/17/2020,1680.00,1696.00,1655.00,1679.69,1658.26,2521910
6/18/2020,1678.85,1718.00,1661.01,1711.60,1689.77,2089520
6/19/2020,1720.00,1755.00,1688.00,1734.94,1712.80,3119310
6/22/2020,1734.94,1779.47,1721.72,1758.90,1736.45,2342470
6/23/2020,1761.00,1800.00,1761.00,1789.11,1766.29,2064180
6/24/2020,1810.00,1849.00,1785.01,1843.69,1820.16,3383890
6/25/2020,1837.49,1837.49,1792.00,1809.07,1785.99,2768290
6/26/2020,1829.00,1855.11,1809.70,1847.34,1823.77,2248860
6/29/2020,1837.74,1847.00,1802.00,1811.35,1788.24,1948400
6/30/2020,1825.00,1853.00,1820.10,1833.43,1810.04,2009460
7/1/2020,1854.00,1864.95,1830.10,1840.19,1816.72,2334860
7/2/2020,1840.19,1854.90,1797.00,1835.36,1811.94,2765680
7/3/2020,1835.36,1924.90,1835.36,1898.35,1874.13,2507160
7/6/2020,1967.00,1967.00,1907.18,1925.09,1900.53,2833920
7/7/2020,1925.09,2005.55,1925.00,1993.06,1967.64,2872780
7/8/2020,1993.06,2010.00,1931.14,1939.17,1914.43,3568650
7/9/2020,1957.00,1965.00,1929.86,1948.32,1923.47,2742010
7/10/2020,1950.00,1974.50,1935.00,1944.79,1919.97,2044230
7/13/2020,1961.00,1972.90,1945.00,1965.50,1940.42,1331720
7/14/2020,1965.50,1965.96,1869.45,1885.02,1860.97,2475010
7/15/2020,1901.00,1919.90,1846.50,1856.26,1832.57,2823590
7/16/2020,1860.00,1903.90,1832.50,1863.95,1840.17,2654550
7/17/2020,1871.00,1912.30,1865.15,1881.08,1857.08,1672170
7/20/2020,1895.00,1928.00,1876.70,1918.77,1894.29,1604480
7/21/2020,1929.20,2028.70,1929.20,2011.67,1986.00,3687060
7/22/2020,2024.00,2030.00,1974.20,1989.06,1963.68,3357870
7/23/2020,1988.00,2104.53,1976.02,2088.25,2061.60,4460610
7/24/2020,2020.00,2087.10,2020.00,2080.03,2053.50,3947910
7/27/2020,2080.03,2085.00,2040.00,2053.77,2027.57,1922910
7/28/2020,2055.97,2116.82,2055.00,2105.32,2078.47,2622890
7/29/2020,2099.90,2155.00,2090.02,2140.09,2112.79,2264820
7/30/2020,2145.00,2172.50,2103.14,2120.14,2093.09,2464430
7/31/2020,2144.14,2148.66,2056.70,2063.87,2037.54,2190550
8/3/2020,2072.50,2129.40,2065.32,2078.22,2051.70,2018580
8/4/2020,2104.50,2127.50,2080.00,2101.56,2074.75,1557610
8/5/2020,2121.08,2226.83,2116.00,2195.88,2167.86,2380920
8/6/2020,2195.96,2210.00,2155.88,2168.13,2140.47,2035230
8/7/2020,2170.00,2214.28,2156.00,2180.74,2152.91,1952900
8/10/2020,2189.80,2199.90,2124.00,2135.31,2108.07,1681940
8/11/2020,2158.00,2167.00,2125.00,2144.26,2116.91,1619100
8/12/2020,2170.00,2234.00,2150.00,2211.67,2183.45,2986670
8/13/2020,2211.67,2230.00,2155.51,2167.29,2139.64,2203610
8/14/2020,2169.80,2175.01,2006.67,2014.42,1988.71,5919120
8/17/2020,2047.20,2134.01,2014.42,2113.47,2086.51,6533930
8/18/2020,2111.57,2166.96,2107.14,2140.47,2113.16,3396910
8/19/2020,2155.00,2178.10,2116.50,2126.14,2099.01,2854830
8/20/2020,2120.00,2153.00,2090.00,2137.14,2109.87,2243200
8/21/2020,2170.00,2184.40,2148.00,2170.24,2142.55,2613150
8/24/2020,2199.45,2387.25,2151.70,2176.45,2148.68,11491305
8/25/2020,2214.00,2250.00,2182.15,2217.25,2188.96,4757108
8/26/2020,2280.05,2288.00,2235.00,2248.85,2220.16,2439339
8/27/2020,2249.75,2255.00,2215.00,2236.35,2207.82,1370404
8/28/2020,2240.00,2256.00,2200.00,2213.60,2185.36,1470617
8/31/2020,2225.00,2229.00,2072.75,2092.00,2065.31,3087530
9/1/2020,2110.00,2174.00,2106.00,2131.10,2103.91,2255675
9/2/2020,2131.10,2187.65,2101.40,2169.85,2142.17,1972531
9/3/2020,2175.00,2260.00,2162.50,2231.15,2202.68,2577059
9/4/2020,2167.00,2226.00,2165.00,2180.85,2153.03,1516060
9/7/2020,2205.00,2215.00,2156.00,2192.90,2164.92,1354383
9/8/2020,2203.90,2217.00,2150.00,2161.50,2133.92,1180325
9/9/2020,2139.90,2190.80,2125.65,2176.95,2149.18,1357699
9/10/2020,2196.95,2198.00,2152.60,2175.60,2147.84,948267
9/11/2020,2165.00,2178.70,2140.10,2160.30,2132.74,1143868
9/14/2020,2165.00,2198.00,2148.30,2159.40,2131.85,1180377
9/15/2020,2159.40,2170.30,2120.00,2140.60,2113.29,1264201
9/16/2020,2155.00,2187.85,2145.00,2163.75,2136.14,1031516
9/17/2020,2146.00,2161.95,2125.00,2145.45,2118.08,768952
9/18/2020,2160.00,2203.80,2135.20,2152.95,2125.48,1310088
9/21/2020,2153.05,2160.90,2088.10,2102.95,2076.12,1944477
9/22/2020,2104.00,2122.15,2033.65,2064.35,2038.01,1519039
9/23/2020,2084.95,2126.85,2050.00,2076.80,2050.30,1353975
9/24/2020,2052.45,2079.00,2023.00,2034.45,2008.49,1346209
9/25/2020,2063.90,2135.00,2050.00,2117.50,2090.48,1532674
9/28/2020,2135.00,2209.00,2128.00,2180.95,2153.13,1138014
9/29/2020,2190.00,2218.50,2180.00,2198.50,2170.45,1337331
9/30/2020,2204.90,2221.00,2185.65,2202.80,2174.70,925934
10/1/2020,2190.00,2230.00,2180.85,2197.65,2169.61,999891
10/5/2020,2210.65,2225.00,2182.20,2210.15,2181.95,930504
10/6/2020,2223.80,2235.00,2176.10,2197.60,2169.56,2754316
10/7/2020,2208.00,2255.00,2170.00,2238.00,2209.45,1517302
10/8/2020,2253.00,2256.80,2175.00,2208.80,2180.62,1515381
10/9/2020,2211.20,2234.70,2196.65,2217.95,2189.65,1207901
10/12/2020,2233.00,2233.00,2171.15,2181.35,2153.52,1098858
10/13/2020,2184.25,2235.00,2178.35,2219.55,2191.23,1587481
10/14/2020,2201.20,2266.90,2190.00,2253.90,2225.14,1358092
10/15/2020,2252.05,2303.00,2226.05,2248.60,2219.91,1900928
10/16/2020,2244.00,2285.00,2244.00,2269.90,2240.94,815976
10/19/2020,2280.00,2280.00,2185.20,2198.15,2170.11,1263185
10/20/2020,2210.00,2235.00,2190.00,2194.45,2166.45,976226
10/21/2020,2212.30,2222.50,2143.10,2181.35,2153.52,1308299
10/22/2020,2178.90,2178.90,2140.00,2159.45,2131.90,1021353
10/23/2020,2162.00,2198.50,2160.00,2181.90,2154.06,1153577
10/26/2020,2188.00,2214.65,2091.15,2108.10,2081.20,1551460
10/27/2020,2115.00,2134.90,2081.00,2118.25,2091.23,1019769
10/28/2020,2125.45,2146.35,2100.50,2135.00,2107.76,1041016
10/29/2020,2130.00,2145.00,2100.05,2136.85,2109.59,834115
10/30/2020,2123.20,2147.40,2070.55,2085.60,2058.99,1013498
11/2/2020,2079.80,2096.10,2015.20,2029.65,2003.76,1131510
11/3/2020,2038.00,2115.00,2038.00,2095.00,2068.27,1939408
11/4/2020,2093.00,2124.95,2070.00,2097.40,2070.64,1114904
11/5/2020,2122.00,2142.20,2103.00,2119.80,2092.76,828400
11/6/2020,2128.00,2153.95,2112.00,2139.05,2111.76,996379
11/9/2020,2153.00,2201.95,2142.00,2192.85,2164.87,1129889
11/10/2020,2212.00,2257.45,2192.20,2234.85,2206.34,986762
11/11/2020,2234.85,2333.00,2221.70,2326.70,2297.02,2127849
11/12/2020,2326.00,2368.50,2302.00,2350.75,2320.76,1905794
11/13/2020,2318.00,2574.40,2317.50,2514.60,2482.52,9475210
11/14/2020,2540.00,2588.00,2502.75,2540.55,2508.14,1043101
11/17/2020,2540.55,2564.00,2491.15,2541.70,2509.27,2112263
11/18/2020,2526.00,2630.00,2513.70,2614.15,2580.80,1880217
11/19/2020,2566.10,2658.00,2538.50,2551.25,2518.70,2433481
11/20/2020,2565.00,2600.00,2542.30,2590.65,2557.60,1394396
11/23/2020,2595.55,2606.55,2560.00,2597.35,2564.21,823238
11/24/2020,2596.00,2715.00,2590.10,2693.30,2658.94,2418981
11/25/2020,2696.00,2727.00,2581.25,2595.10,2561.99,1758420
11/26/2020,2610.00,2613.00,2522.50,2549.20,2516.68,2083338
11/27/2020,2566.00,2618.00,2515.10,2534.65,2502.31,2597507
12/1/2020,2559.95,2584.90,2525.00,2532.70,2500.39,1227343
12/2/2020,2528.00,2549.90,2507.00,2532.50,2500.19,1293136
12/3/2020,2555.00,2580.00,2535.00,2549.50,2516.97,1073359
12/4/2020,2564.80,2597.70,2532.50,2553.50,2520.92,1140298
12/7/2020,2553.50,2573.55,2540.00,2561.15,2528.47,723083
12/8/2020,2561.15,2609.00,2515.35,2548.20,2515.69,1303426
12/9/2020,2551.10,2560.65,2530.10,2547.25,2514.75,954150
12/10/2020,2558.00,2558.00,2487.10,2492.65,2460.85,1106304
12/11/2020,2492.65,2507.95,2451.85,2470.80,2439.28,1488286
12/14/2020,2465.00,2465.00,2392.30,2400.45,2369.82,2480823
12/15/2020,2410.80,2488.00,2409.50,2475.20,2443.62,2907490
12/16/2020,2500.00,2506.45,2446.00,2470.10,2438.59,1462297
12/17/2020,2471.70,2495.00,2440.00,2466.60,2435.13,1059879
12/18/2020,2459.00,2490.00,2425.20,2480.95,2449.30,849960
12/21/2020,2460.00,2497.35,2340.60,2396.40,2365.83,1194154
12/22/2020,2400.00,2464.00,2382.45,2446.70,2415.48,1197777
12/23/2020,2446.00,2474.95,2417.00,2446.70,2415.48,954704
12/24/2020,2459.00,2474.00,2427.50,2436.75,2405.66,599386
12/28/2020,2441.10,2462.00,2425.55,2451.35,2420.08,711668
12/29/2020,2455.00,2503.00,2435.85,2460.55,2429.16,1955329
12/30/2020,2479.00,2525.00,2454.35,2517.35,2485.23,2429452
12/31/2020,2530.00,2547.35,2485.10,2530.90,2498.61,1763710
1/1/2021,2531.00,2555.00,2515.80,2542.70,2510.26,914818
1/4/2021,2591.00,2670.00,2580.00,2655.70,2621.82,3287511
1/5/2021,2630.00,2685.00,2616.00,2674.90,2640.77,1494362
1/6/2021,2668.00,2672.00,2610.00,2645.35,2611.60,949386
1/7/2021,2660.00,2715.65,2640.75,2649.80,2615.99,1250528
1/8/2021,2661.00,2771.30,2661.00,2760.85,2725.63,2585123
1/11/2021,2767.00,2808.65,2726.70,2777.15,2741.72,1616318
1/12/2021,2777.20,2949.00,2777.20,2881.65,2844.89,4829997
1/13/2021,2869.50,2910.40,2836.65,2868.65,2832.05,1878124
1/14/2021,2880.00,2906.95,2841.00,2886.60,2849.77,1159961
1/15/2021,2880.00,2902.00,2840.00,2857.30,2820.85,882692
1/18/2021,2853.15,2912.70,2815.00,2873.00,2836.35,2069601
1/19/2021,2888.00,2929.00,2852.15,2883.50,2846.71,1447495
1/20/2021,2887.20,2964.00,2865.65,2881.55,2844.79,1760329
1/21/2021,2896.00,2955.00,2895.05,2926.60,2889.26,1451173
1/22/2021,2900.00,3037.00,2900.00,2972.60,2934.68,3091826
1/25/2021,3029.95,3029.95,2851.25,2869.55,2832.94,2024082
1/27/2021,2899.95,2932.40,2769.50,2789.90,2754.31,2574644
1/28/2021,2780.00,2830.00,2738.35,2798.45,2762.75,1430646
1/29/2021,2812.40,2870.45,2726.95,2744.30,2709.29,2067268
2/1/2021,2777.00,2868.05,2698.55,2842.85,2806.58,1847361
2/2/2021,2920.00,2920.00,2825.95,2904.85,2867.79,2125895
2/3/2021,2904.85,2948.00,2871.50,2916.90,2879.69,1349528
2/4/2021,2900.90,2978.00,2881.00,2963.45,2925.64,1259327
2/5/2021,2973.20,2990.00,2905.20,2932.15,2894.74,915838
2/8/2021,2934.00,2986.00,2930.10,2970.40,2932.50,654484
2/9/2021,2993.30,3018.00,2936.05,2947.65,2910.04,1127584
2/10/2021,2968.00,2998.90,2876.75,2901.30,2864.29,2160932
2/11/2021,2750.00,2840.80,2701.30,2818.15,2782.20,4481414
2/12/2021,2840.00,2844.95,2765.05,2781.25,2745.77,1907486
2/15/2021,2796.00,2809.00,2758.00,2770.05,2734.71,930514
2/16/2021,2770.05,2778.15,2692.45,2726.95,2692.16,1525475
2/17/2021,2720.00,2745.00,2685.00,2695.50,2661.11,1491311
2/18/2021,2701.10,2712.85,2625.00,2650.20,2616.39,1924724
2/19/2021,2646.00,2647.90,2570.00,2584.65,2551.67,1588781
2/22/2021,2586.10,2590.00,2450.00,2482.35,2450.68,2189183
2/23/2021,2476.20,2549.80,2456.85,2514.70,2482.62,1821712
2/24/2021,2530.05,2562.85,2500.00,2535.80,2503.45,807585
2/25/2021,2555.00,2558.95,2517.00,2551.95,2519.39,1351820
2/26/2021,2529.70,2546.95,2463.65,2498.60,2466.72,1695786
3/1/2021,2523.00,2568.90,2497.15,2556.15,2523.54,1283153
3/2/2021,2584.00,2611.00,2530.00,2602.30,2569.10,1491743
