Date,Open,High,Low,Close,Adj Close,Volume
8/21/2018,2388.00,2427.90,2354.10,2410.95,2323.95,638958
8/23/2018,2430.00,2520.00,2425.00,2463.60,2374.70,1624568
8/24/2018,2475.00,2477.40,2425.60,2447.45,2359.14,576704
8/27/2018,2453.00,2462.95,2426.50,2443.10,2354.94,457122
8/28/2018,2450.00,2480.00,2407.05,2414.50,2327.37,750408
8/29/2018,2420.00,2429.50,2377.50,2383.85,2297.83,638133
8/30/2018,2385.00,2417.95,2375.05,2380.15,2294.26,1078598
8/31/2018,2397.00,2499.00,2395.00,2492.00,2402.08,1981320
9/3/2018,2510.00,2632.00,2495.00,2593.40,2499.82,3039924
9/4/2018,2595.00,2615.00,2537.05,2543.10,2451.33,1036459
9/5/2018,2549.30,2590.00,2518.50,2567.70,2475.05,1127153
9/6/2018,2584.00,2620.00,2555.10,2566.95,2474.32,1084494
9/7/2018,2575.00,2644.30,2545.60,2632.50,2537.51,1306632
9/10/2018,2623.80,2659.80,2555.00,2563.90,2471.38,1323873
9/11/2018,2578.45,2586.45,2507.10,2524.45,2433.36,1136931
9/12/2018,2526.00,2574.45,2487.60,2529.15,2437.89,1248825
9/14/2018,2555.90,2595.00,2550.05,2581.85,2488.69,677333
9/17/2018,2581.00,2615.00,2547.90,2568.50,2475.82,691773
9/18/2018,2579.90,2637.00,2570.00,2584.15,2490.90,1111458
9/19/2018,2603.40,2636.00,2571.00,2607.10,2513.02,869947
9/21/2018,2643.95,2670.80,2441.10,2556.25,2464.01,1411007
9/24/2018,2577.80,2600.95,2529.30,2553.95,2461.79,688659
9/25/2018,2570.60,2619.25,2550.25,2611.70,2517.46,759251
9/26/2018,2617.70,2664.20,2591.00,2600.85,2507.00,1206238
9/27/2018,2609.90,2620.35,2529.00,2541.00,2449.31,1050352
9/28/2018,2559.00,2577.00,2484.55,2530.65,2439.33,1069703
10/1/2018,2531.00,2540.70,2440.35,2508.60,2418.08,762356
10/3/2018,2517.00,2549.00,2482.00,2489.55,2399.72,705888
10/4/2018,2469.00,2493.95,2360.25,2372.45,2286.84,804214
10/5/2018,2356.00,2429.10,2350.30,2394.55,2308.14,736953
10/8/2018,2395.00,2407.75,2332.00,2340.10,2255.66,603789
10/9/2018,2357.65,2477.00,2341.95,2454.15,2365.59,1127674
10/10/2018,2465.00,2514.05,2456.00,2484.60,2394.94,893571
10/11/2018,2412.05,2516.00,2408.00,2459.00,2370.27,548027
10/12/2018,2460.00,2490.95,2432.45,2450.50,2362.08,925386
