Date,Open,High,Low,Close,Adj Close,Volume
9/27/2018,455.10,500.00,455.10,499.10,495.17,305
9/28/2018,523.95,523.95,474.15,474.15,470.41,137
10/1/2018,460.00,475.00,452.00,463.10,459.45,122
10/3/2018,461.05,461.05,450.00,450.00,446.46,133
10/4/2018,450.00,450.00,430.00,436.00,432.57,400
10/5/2018,436.00,444.95,414.50,415.60,412.33,80
10/8/2018,410.00,436.35,395.00,395.10,391.99,311
10/9/2018,385.10,414.85,376.00,377.00,374.03,2134
10/10/2018,395.85,395.85,385.00,395.85,392.73,298
10/11/2018,415.60,415.60,397.00,405.00,401.81,234
10/12/2018,424.00,424.00,392.00,392.00,388.91,110
10/15/2018,372.40,411.60,372.40,411.60,408.36,507
10/16/2018,432.00,432.15,430.00,430.00,426.61,79
10/17/2018,451.45,451.45,408.50,421.05,417.73,85
10/19/2018,440.00,440.00,440.00,440.00,436.53,1
10/22/2018,460.00,460.00,418.05,418.05,414.76,29
10/23/2018,438.00,438.00,438.00,438.00,434.55,250
10/24/2018,435.00,440.00,418.00,418.00,414.71,6
10/25/2018,397.10,438.00,397.10,425.00,421.65,710
10/26/2018,430.00,430.00,410.00,410.00,406.77,98
10/29/2018,410.00,410.00,410.00,410.00,406.77,0
10/30/2018,410.00,410.00,410.00,410.00,406.77,117
10/31/2018,400.00,410.00,389.50,396.35,393.23,47
11/1/2018,416.00,416.00,416.00,416.00,412.72,29
11/2/2018,395.20,415.00,395.20,415.00,411.73,11
11/5/2018,415.00,415.00,415.00,415.00,411.73,4
11/6/2018,415.00,415.00,415.00,415.00,411.73,0
11/7/2018,440.00,445.00,403.75,405.25,402.06,362
11/9/2018,405.25,405.25,405.25,405.25,402.06,0
11/12/2018,405.25,405.25,405.25,405.25,402.06,0
11/13/2018,412.00,420.00,412.00,420.00,416.69,219
11/14/2018,406.00,410.05,400.00,400.00,396.85,100
11/15/2018,410.00,410.00,386.00,387.00,383.95,3530
11/16/2018,388.00,406.35,388.00,388.45,385.39,675
11/19/2018,388.50,406.00,388.50,389.00,385.94,998
11/20/2018,395.00,407.00,369.55,370.00,367.09,463
11/21/2018,376.00,388.00,370.00,377.45,374.48,2070
11/22/2018,380.05,396.00,380.05,396.00,392.88,305
11/26/2018,377.00,377.00,377.00,377.00,374.03,109
11/27/2018,395.85,395.85,378.00,380.00,377.01,252
11/28/2018,381.05,399.00,381.05,399.00,395.86,43
11/29/2018,415.00,415.00,415.00,415.00,411.73,25
11/30/2018,415.00,415.00,410.00,410.00,406.77,6
12/3/2018,400.00,400.00,400.00,400.00,396.85,25
12/4/2018,400.00,400.00,400.00,400.00,396.85,0
12/5/2018,400.00,400.00,400.00,400.00,396.85,0
12/6/2018,400.00,400.00,400.00,400.00,396.85,26
12/7/2018,400.00,400.00,400.00,400.00,396.85,89
12/10/2018,381.00,381.00,380.00,380.00,377.01,100
12/11/2018,398.00,398.00,363.00,398.00,394.86,376
12/12/2018,415.00,417.90,398.00,398.00,394.86,32
12/13/2018,398.00,400.00,382.00,400.00,396.85,1637
